head_initial,head_initial_greek,word_form_head,word_form_dependent,word_form_head_greek,word_form_dependent_greek,pos_head,pos_dependent,pos_head_greek,pos_dependent_greek,rel_head,rel_head_greek,givenness_status,number_dependents,number_dependents_greek,mood_verb,mood_verb_greek,clause_type,clause_type_greek
True,True,awetaranél,arkʻayowtʻiwn,εὐαγγελίσασθαί,βασιλείαν,verb,common noun,verb,common noun,narg,subordinata completiva,acc_gen,3,2.0,infinitive,infinitive,narg non finita,subordinata completiva non finita
True,True,lsel,ban,ἀκούειν,λόγον,verb,common noun,verb,common noun,gerundi obl,obl,new,3,2.0,infinitive,infinitive,gerundi obl non finita,obl non finita
True,True,etes,naws,ἴδεν,πλοιάρια,verb,common noun,verb,common noun,principale coordinata,principale coordinata,new,1,2.0,indicative,indicative,principale coordinata finita,principale coordinata finita
True,True,lowanayín,gorcis,ἔπλυναν,δίκτυα,verb,common noun,verb,common noun,principale,principale,acc_inf,2,1.0,indicative,indicative,principale finita,principale finita
True,True,ałačʻeacʻ,na,ἠρώτησεν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,owsowcʻanḗr,̌ołovowrds,ἐδίδασκεν,ὄχλους,verb,common noun,verb,common noun,principale coordinata,principale,old,2,1.0,indicative,indicative,principale coordinata finita,principale finita
True,True,arkēkʻ,gorcis,χαλάσατε,δίκτυα,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_sit,2,2.0,indicative,imperative,principale coordinata finita,principale coordinata finita
False,,et,Patasxani,ἀποκριθεὶς,,verb,common noun,verb,,principale coordinata,open predication,new,0,,indicative,participle,principale coordinata finita,open predication non finita
False,,ełeakʻ,ašxat,,,verb,common noun,,,principale coordinata,,acc_inf,0,,indicative,,principale coordinata finita,
False,False,kalakʻ,inčʻ,ἐλάβομεν,οὐδὲν,verb,indefinite pronoun,verb,indefinite pronoun,principale coordinata,principale,non_spec,1,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,arkcʻowkʻ,gorcis,χαλάσω,δίκτυα,verb,common noun,verb,common noun,principale,principale,old,2,1.0,subjunctive,indicative,principale finita,principale finita
False,False,ararin,ays,ποιήσαντες,τοῦτο,verb,demonstrative pronoun,verb,demonstrative pronoun,,open predication,old,1,0.0,indicative,participle,,open predication non finita
True,,pʻakecʻin,bazmowtʻiwn,,πλῆθος,verb,common noun,,common noun,principale,,new,2,2.0,indicative,,principale finita,
False,,əmbr̄necʻin,or,,,verb,relative pronoun,,,rel,,,1,,indicative,,rel finita,
False,False,orsaycʻes,mardík,ζωγρῶν,ἀνθρώπους,verb,common noun,verb,common noun,principale,open predication,non_spec,1,0.0,subjunctive,participle,principale finita,open predication non finita
True,True,haneal,naw,καταγαγόντες,πλοῖα,verb,common noun,verb,common noun,open predication,open predication,old,2,1.0,participle,participle,open predication non finita,open predication non finita
True,True,etes,Yisows,ἰδὼν,Ἰησοῦν,verb,proper noun,verb,proper noun,,open predication,old,0,1.0,indicative,participle,,open predication non finita
True,True,ałačʻeacʻ,na,ἐδεήθη,αὐτοῦ,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
False,False,srbel,is,καθαρίσαι,με,verb,personal pronoun,verb,personal pronoun,obl,open predication,old,1,0.0,infinitive,infinitive,obl non finita,open predication non finita
True,True,Jgeacʻ,jer̄n,ἐκτείνας,χεῖρα,verb,common noun,verb,common noun,principale,open predication,acc_inf,2,1.0,indicative,participle,principale finita,open predication non finita
True,,cʻoycʻ,anjn,δεῖξον,,verb,common noun,verb,,principale coordinata,principale coordinata,new,2,,imperative,imperative,principale coordinata finita,principale coordinata finita
True,,mató,patarag,προσένεγκε,,verb,common noun,verb,,principale coordinata,principale coordinata,non_spec,0,,imperative,imperative,principale coordinata finita,principale coordinata finita
False,,tayr,xoys,ἦν,,verb,common noun,verb,,principale coordinata,principale,new,0,,indicative,indicative,principale coordinata finita,principale finita
True,True,bžškél,nosa,ἰᾶσθαι,αὐτόν,verb,demonstrative pronoun,verb,personal pronoun,open predication,gerundi obl,old,1,0.0,infinitive,infinitive,open predication non finita,gerundi obl non finita
True,True,berein,ayr,φέροντες,ἄνθρωπον,verb,common noun,verb,common noun,principale coordinata,relativa,new,3,1.0,indicative,participle,principale coordinata finita,relativa non finita
False,False,mowcanel,na,εἰσενεγκεῖν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,open predication in coordinazione,open predication in coordinazione,old,1,0.0,infinitive,infinitive,open predication in coordinazione non finita,open predication in coordinazione non finita
True,True,mowcanicʻen,na,εἰσενέγκωσιν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,subordinata completiva,subordinata completiva,old,1,0.0,subjunctive,subjunctive,subordinata completiva finita,subordinata completiva finita
True,True,kaxecʻin,na,καθῆκαν,αὐτὸν,verb,demonstrative pronoun,verb,personal pronoun,principale coordinata,principale,old,1,0.0,indicative,indicative,principale coordinata finita,principale finita
True,True,teseal,hawats,ἰδὼν,πίστιν,verb,common noun,verb,common noun,open predication,open predication,new,3,2.0,participle,participle,open predication non finita,open predication non finita
True,True,xawsi,hayhoyowtʻiwns,λαλεῖ,βλασφημίας,verb,common noun,verb,common noun,aux,relativa,non_spec,1,0.0,indicative,indicative,aux finita,relativa finita
True,False,tʻołowl,mełs,ἀφεῖναι,ἁμαρτίας,verb,common noun,verb,common noun,open predication,open predication,non_spec,1,0.0,infinitive,infinitive,open predication non finita,open predication non finita
True,,gitacʻ,xorhowrds,,διαλογισμοὺς,verb,common noun,,common noun,,,old,3,2.0,indicative,,,
False,,et,patasxani,ἀποκριθεὶς,,verb,common noun,verb,,principale coordinata,open predication,new,0,,indicative,participle,principale coordinata finita,open predication non finita
False,False,xorhikʻ,zi,διαλογίζεσθε,τί,verb,interrogative pronoun,verb,interrogative pronoun,principale,principale,non_spec,0,0.0,indicative,indicative,principale finita,principale finita
False,False,owni,išxanowtʻiwn,ἔχει,ἐξουσίαν,verb,common noun,verb,common noun,subordinata completiva,subordinata completiva,new,1,1.0,indicative,indicative,subordinata completiva finita,subordinata completiva finita
True,True,tʻołowl,mełs,ἀφιέναι,ἁμαρτίας,verb,common noun,verb,common noun,narg,narg,non_spec,1,0.0,infinitive,infinitive,narg non finita,narg non finita
True,True,ar̄,mahičs,ἄρας,κλινίδιόν,verb,common noun,verb,common noun,principale coordinata,open predication,acc_sit,2,2.0,imperative,participle,principale coordinata finita,open predication non finita
True,True,ar̄nēr,Astowác,δοξάζων,θεόν,verb,proper noun,verb,common noun,principale coordinata,open predication,old,1,1.0,indicative,participle,principale coordinata finita,open predication non finita
True,,ar̄nein,Astowác,,θεόν,verb,proper noun,,common noun,principale coordinata,,old,1,1.0,indicative,,principale coordinata finita,
True,,tesakʻ,nšans,εἴδομεν,,verb,common noun,verb,,principale,principale,acc_sit,1,,indicative,indicative,principale finita,principale finita
True,True,arar,əndownelowtʻiwn,ἐποίησεν,δοχὴν,verb,common noun,verb,common noun,principale,principale,new,1,1.0,indicative,indicative,principale finita,principale finita
False,,et,Patasxani,ἀποκριθεὶς,,verb,common noun,verb,,principale coordinata,open predication,new,0,,indicative,participle,principale coordinata finita,open predication non finita
False,False,ar̄nen,xndrowacs,ποιοῦνται,δεήσεις,verb,common noun,verb,common noun,principale coordinata,principale coordinata,non_spec,0,0.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,,tal,hraman,,,verb,common noun,,,obl,,new,1,,infinitive,,obl non finita,
True,True,Asacʻ,ar̄ak,Ἔλεγεν,παραβολὴν,verb,common noun,verb,common noun,principale,principale,new,2,2.0,indicative,indicative,principale finita,principale finita
True,True,arkanē,gini,βάλλει,οἶνον,verb,common noun,verb,common noun,principale,principale,non_spec,1,1.0,indicative,indicative,principale finita,principale finita
True,False,korzein,hask,ψώχοντες,στάχυας,verb,common noun,verb,common noun,principale coordinata,open predication,acc_inf,0,1.0,indicative,participle,principale coordinata finita,open predication non finita
False,,et,Patasxani,,ἀποκριθεὶς,verb,common noun,,verb,principale coordinata,,new,0,0.0,indicative,,principale coordinata finita,
False,False,arar,or,ἐποίησεν,ὃ,verb,relative pronoun,verb,relative pronoun,subordinata completiva,relativa,,1,0.0,indicative,indicative,subordinata completiva finita,relativa finita
False,False,eker,hacʻ,ἔφαγεν,ἄρτους,verb,common noun,verb,common noun,principale coordinata,principale coordinata,acc_inf,4,3.0,indicative,indicative,principale coordinata finita,principale coordinata finita
False,False,owtel,or,φαγεῖν,οὓς,verb,relative pronoun,verb,relative pronoun,relativa soggettiva,open predication,,1,0.0,infinitive,infinitive,relativa soggettiva non finita,open predication non finita
True,,gtanicʻen,čʻaraxawsowtʻiwn,εὕρωσιν,,verb,common noun,verb,,,,non_spec,1,,subjunctive,subjunctive,,
True,True,gitḗr,xorhowrds,ᾔδει,διαλογισμοὺς,verb,common noun,verb,common noun,principale,principale,old,2,2.0,indicative,indicative,principale finita,principale finita
True,,harcʻícʻ,inčʻ,ἐπερωτῶ,,verb,indefinite pronoun,verb,,principale,principale,non_spec,0,,subjunctive,indicative,principale finita,principale finita
False,False,aprecʻowcʻanel,ogi,σῶσαι,ψυχὴν,verb,common noun,verb,common noun,relativa soggettiva coordinata,open predication in coordinazione,non_spec,1,0.0,infinitive,infinitive,relativa soggettiva coordinata non finita,open predication in coordinazione non finita
True,True,jgeá,jer̄n,ἔκτεινον,χεῖρά,verb,common noun,verb,common noun,principale,principale,new,2,2.0,imperative,imperative,principale finita,principale finita
False,False,ar̄nicʻen,zinčʻ,ποιήσαιεν,τί,verb,interrogative pronoun,verb,interrogative pronoun,subordinata completiva,subordinata completiva,non_spec,0,0.0,subjunctive,optative,subordinata completiva finita,subordinata completiva finita
True,,hanēr,gišer,ἦν,,verb,common noun,verb,,principale coordinata,principale coordinata,info_unannotatable,2,,indicative,indicative,principale coordinata finita,principale coordinata finita
True,,kočʻeacʻ,ašakerts,,,verb,common noun,,,principale coordinata,,old_inact,3,,indicative,,principale coordinata finita,
False,,anowaneacʻ,ors,,,verb,relative pronoun,,,relativa,,,1,,indicative,,relativa finita,
False,,anowaneacʻ,or,,,verb,relative pronoun,,,relativa,,,1,,indicative,,relativa finita,
True,True,ambarj,ačʻs,ἐπάρας,ὀφθαλμοὺς,verb,common noun,verb,common noun,principale coordinata,open predication,new,2,2.0,indicative,participle,principale coordinata finita,open predication non finita
True,True,naxaticʻen,jez,μισήσωσιν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,,subordinata avverbiale,old,1,0.0,subjunctive,subjunctive,,subordinata avverbiale finita
True,True,orošicʻen,jez,ἀφορίσωσιν,ὑμᾶς,verb,personal pronoun,verb,personal pronoun,subordinata avverbiale coordinata,subordinata avverbiale,old,1,0.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale finita
True,True,hanicʻen,anown,ἐκβάλωσιν,ὄνομα,verb,common noun,verb,common noun,subordinata avverbiale coordinata,subordinata avverbiale,new,1,2.0,subjunctive,subjunctive,subordinata avverbiale coordinata finita,subordinata avverbiale finita
True,True,ənkalaykʻ,mxitʻarowtʻiwn,ἀπέχετε,παράκλησιν,verb,common noun,verb,common noun,,,new,2,2.0,indicative,indicative,,
True,True,sirecʻēkʻ,tʻšnamís,ἀγαπᾶτε,ἐχθροὺς,verb,common noun,verb,adjective,principale,principale,new,2,2.0,imperative,imperative,principale finita,principale finita
True,True,awhrnecḗkʻ,anicičʻs,εὐλογεῖτε,καταρωμένους,verb,common noun,verb,verb,principale,principale,quant,2,2.0,imperative,imperative,principale finita,principale finita
False,,ararēkʻ,ałáwtʻs,,προσεύχεσθε,verb,common noun,,verb,principale,,new,0,1.0,imperative,,principale finita,
True,,harkanē,cnawt,,σιαγόνα,verb,common noun,,common noun,relativa,,new,2,1.0,indicative,,relativa finita,
True,True,hanē,bačkon,αἴροντός,χιτῶνα,verb,common noun,verb,common noun,relativa,gerundi obl,new,2,2.0,indicative,participle,relativa finita,gerundi obl non finita
